13.7694323330708,92.90639682283084
19.9799164557805,100.1798531464239
15.14366003083033,75.83207589782774
30.44207799791233,31.23472770516735
33.82096977607919,33.04030194799908
33.8209697760792,33.0403019479991
16.01371678591052,61.61075201529741
32.14915298651886,64.3294855476498
30.44207799791236,31.23472770516732
30.16715309173219,20.57728266018596
22.93867634302232,32.32994003950188
17.25236222360273,73.91839408224122
20.86714876367134,34.8747431827241
21.87174923983535,47.18238524966792
20.86714876367116,34.874743182724
39.33835380707286,51.67455612335734
17.29042046524559,76.00350609000941
11.96124930672321,57.39134080240989
12.28860291991005,46.76873120645121
13.74908717423935,56.1431497478839
19.99924986593245,26.19022320638053
20.48904536314875,35.56464174781322
19.99924986593225,26.19022320638045
37.60819347908089,35.77714599741169
19.24804439301101,61.72022231337215
19.78474938963066,50.19123048405092
20.04178112686938,59.39849469775936
27.57759205652031,27.16054559718156
11.12113703696996,63.20037673520429
32.84990126770912,34.11113872578877
27.97176522894709,34.02011563611225
35.21850216062042,75.26918663049537
10.05487098396142,38.70729037153917
20.7086223138781,20.13933235123854
15.73057679771306,45.69175472591748
22.20905358611572,10.41373580213219
19.16098057725803,9.679072581640279
17.44100946033305,11.77993863440078
22.20905358611574,10.41373580213217
35.24299703934327,5.544403701159325
35.24299703934324,5.544403701159329
13.78790727668915,34.83853438259606
20.35056184267026,61.57230583456933
20.43864193778878,73.55512420363634
24.01705285557741,34.74845521416572
37.52991667588768,63.41498017692061
17.50565117829679,32.99652758309009
18.69987161204988,39.17280886305743
17.50565117829684,32.99652758309011
18.69987161204992,39.17280886305746
17.5056511782969,32.99652758309027
18.69987161205011,39.17280886305763
34.24276747739958,43.42136957138897
17.50565117829686,32.99652758309016
18.69987161205004,39.1728088630575
17.50565117829686,32.99652758309013
18.69987161205002,39.17280886305748
35.99844294342088,11.05436054481165
21.72707378500284,20.96472850893963
15.58645800089146,24.14329901620737
18.66860425469253,48.51423436880381
18.29287927658038,58.1161405340499
24.92004619386146,5.96863568075269
36.45173567494609,8.743642282123243
35.44977329581042,12.12559210265856
34.32780299307144,12.7249012426214
19.44359013143303,12.98136000588133
26.26085456998024,30.14826880785302
21.48516148317684,46.90692178436449
18.00855279894969,22.96131277334713
21.32300484749801,44.54898183926824
18.68124677497065,44.37195825340311
18.26141264468036,53.16763513467956
17.22592273700224,49.92743194978151
17.65560276447403,59.5376594023524
21.82851585883386,53.60807314173574
20.43362673337704,64.68335857533711
8.422199681059345,113.150046060733
